22.40;100919.00;8.6.2022;7:56:20;11.00;546579.88;99351.77;6.00;0.15
22.40;100927.00;8.6.2022;7:56:21;11.00;546579.88;99351.77;5.60;0.26
22.40;100919.00;8.6.2022;7:56:22;11.00;546579.88;99351.79;5.40;0.06
22.50;100930.00;8.6.2022;7:56:23;10.00;546579.88;99351.77;5.30;0.72
22.50;100936.00;8.6.2022;7:56:24;11.00;546579.88;99351.74;5.60;0.63
22.50;100933.00;8.6.2022;7:56:25;11.00;546579.88;99351.73;5.40;0.63
22.50;100933.00;8.6.2022;7:56:25;11.00;546579.88;99351.73;5.40;0.63
22.50;100928.00;8.6.2022;7:56:25;11.00;546579.88;99351.73;5.40;0.63
22.50;100930.00;8.6.2022;7:56:25;11.00;546579.88;99351.73;5.40;0.63
22.40;100932.00;8.6.2022;7:56:25;11.00;546579.88;99351.73;5.40;0.63
22.50;100934.00;8.6.2022;7:56:31;11.00;546579.69;99351.76;5.40;0.22
22.40;100932.00;8.6.2022;7:56:32;11.00;546579.69;99351.77;5.40;0.61
22.40;100923.00;8.6.2022;7:56:33;11.00;546579.69;99351.79;5.40;0.11
22.40;100925.00;8.6.2022;7:56:33;11.00;546579.69;99351.79;5.40;0.11
22.40;100929.00;8.6.2022;7:56:34;11.00;546579.69;99351.79;5.40;0.41
22.40;100928.00;8.6.2022;7:56:35;11.00;546579.69;99351.79;5.40;0.11
22.40;100924.00;8.6.2022;7:56:36;11.00;546579.69;99351.80;5.40;0.02
22.40;100925.00;8.6.2022;7:56:37;11.00;546579.69;99351.80;5.40;0.13
22.40;100925.00;8.6.2022;7:56:38;11.00;546579.75;99351.80;5.40;0.39
22.40;100927.00;8.6.2022;7:56:39;11.00;546579.75;99351.81;5.40;0.15
22.40;100929.00;8.6.2022;7:56:40;11.00;546579.75;99351.81;5.40;0.04
22.40;100939.00;8.6.2022;7:56:41;11.00;546579.81;99351.81;5.40;0.19
22.40;100931.00;8.6.2022;7:56:42;11.00;546579.81;99351.80;5.40;0.15
22.40;100925.00;8.6.2022;7:56:43;11.00;546579.88;99351.80;5.40;0.20
22.40;100931.00;8.6.2022;7:56:44;11.00;546579.88;99351.80;5.40;0.07
22.40;100927.00;8.6.2022;7:56:45;11.00;546579.88;99351.80;5.40;0.17
22.40;100930.00;8.6.2022;7:56:46;11.00;546579.88;99351.80;5.40;0.33
22.40;100945.00;8.6.2022;7:56:47;11.00;546579.88;99351.80;5.40;1.69
22.50;100950.00;8.6.2022;7:56:48;11.00;546579.88;99351.79;5.40;0.07
22.50;100960.00;8.6.2022;7:56:48;11.00;546579.88;99351.79;5.40;0.07
22.50;100961.00;8.6.2022;7:56:48;11.00;546579.88;99351.79;5.40;0.07
22.50;100953.00;8.6.2022;7:56:48;11.00;546579.88;99351.79;5.40;0.07
22.50;100947.00;8.6.2022;7:56:52;11.00;546579.94;99351.80;5.40;0.20
22.40;100961.00;8.6.2022;7:56:54;11.00;546579.94;99351.75;5.40;0.15
22.40;100954.00;8.6.2022;7:56:55;11.00;546579.94;99351.74;5.40;0.11
22.40;100954.00;8.6.2022;7:56:56;11.00;546580.00;99351.75;4.60;0.09
22.40;100957.00;8.6.2022;7:56:57;11.00;546580.00;99351.73;4.60;0.11
22.40;100949.00;8.6.2022;7:56:58;11.00;546580.00;99351.72;4.70;0.30
22.40;100950.00;8.6.2022;7:56:59;11.00;546580.00;99351.72;4.70;0.13
22.40;100959.00;8.6.2022;7:57:0;11.00;546580.00;99351.71;4.80;0.17
22.40;100947.00;8.6.2022;7:57:1;11.00;546580.00;99351.71;4.80;0.04
22.40;100942.00;8.6.2022;7:57:2;11.00;546580.00;99351.71;4.80;0.24
22.30;100945.00;8.6.2022;7:57:3;11.00;546580.00;99351.71;4.70;0.06
22.30;100948.00;8.6.2022;7:57:4;11.00;546580.00;99351.71;4.40;0.31
22.30;100947.00;8.6.2022;7:57:5;11.00;546580.00;99351.70;4.30;0.20
22.30;100943.00;8.6.2022;7:57:6;11.00;546580.00;99351.68;4.30;0.87
22.30;100944.00;8.6.2022;7:57:7;11.00;546580.00;99351.67;4.50;0.31
22.30;100948.00;8.6.2022;7:57:8;11.00;546580.00;99351.66;4.60;0.15
22.30;100938.00;8.6.2022;7:57:9;11.00;546580.00;99351.66;4.50;0.26
22.30;100941.00;8.6.2022;7:57:10;11.00;546580.06;99351.66;5.00;0.39
22.30;100936.00;8.6.2022;7:57:11;11.00;546580.06;99351.67;5.10;0.19
22.30;100946.00;8.6.2022;7:57:12;11.00;546580.06;99351.66;5.30;0.07
22.30;100944.00;8.6.2022;7:57:13;11.00;546580.13;99351.66;5.60;0.33
22.30;100940.00;8.6.2022;7:57:14;11.00;546580.13;99351.66;5.60;0.13
22.30;100944.00;8.6.2022;7:57:14;11.00;546580.13;99351.66;5.60;0.13
22.30;100945.00;8.6.2022;7:57:14;11.00;546580.13;99351.66;5.60;0.13
22.30;100940.00;8.6.2022;7:57:14;11.00;546580.13;99351.66;5.60;0.13
22.20;100942.00;8.6.2022;7:57:14;11.00;546580.13;99351.66;5.60;0.13
22.30;100940.00;8.6.2022;7:57:19;11.00;546580.19;99351.71;5.60;0.35
22.20;100937.00;8.6.2022;7:57:21;11.00;546580.13;99351.73;5.60;0.28
22.20;100949.00;8.6.2022;7:57:22;11.00;546580.13;99351.71;5.60;0.07
22.20;100943.00;8.6.2022;7:57:23;11.00;546580.06;99351.71;5.00;0.26
22.20;100943.00;8.6.2022;7:57:24;11.00;546580.06;99351.73;4.50;0.41
22.20;100939.00;8.6.2022;7:57:25;11.00;546580.06;99351.78;4.70;0.41
22.20;100949.00;8.6.2022;7:57:26;11.00;546580.06;99351.77;4.90;0.22
22.20;100943.00;8.6.2022;7:57:27;11.00;546580.06;99351.79;5.20;0.31
22.20;100941.00;8.6.2022;7:57:28;11.00;546580.06;99351.78;4.60;0.39
22.20;100953.00;8.6.2022;7:57:29;10.00;546580.06;99351.78;4.30;0.04
22.20;100931.00;8.6.2022;7:57:30;10.00;546580.06;99351.79;4.20;0.41
22.20;100933.00;8.6.2022;7:57:31;10.00;546580.06;99351.79;4.30;0.63
22.20;100941.00;8.6.2022;7:57:32;10.00;546580.06;99351.81;4.30;0.07
22.20;100936.00;8.6.2022;7:57:33;10.00;546580.06;99351.83;4.30;0.06
22.20;100941.00;8.6.2022;7:57:34;10.00;546580.06;99351.83;4.30;0.07
22.20;100936.00;8.6.2022;7:57:35;10.00;546580.00;99351.83;4.30;0.04
22.20;100934.00;8.6.2022;7:57:36;10.00;546580.00;99351.83;4.30;0.07
22.20;100941.00;8.6.2022;7:57:37;10.00;546580.00;99351.84;4.30;0.07
22.20;100951.00;8.6.2022;7:57:38;10.00;546580.00;99351.84;4.30;0.06
22.20;100939.00;8.6.2022;7:57:39;10.00;546580.00;99351.85;4.30;0.07
22.20;100939.00;8.6.2022;7:57:40;10.00;546580.00;99351.87;4.30;0.06
22.20;100938.00;8.6.2022;7:57:40;10.00;546580.00;99351.87;4.30;0.06
22.20;100946.00;8.6.2022;7:57:41;10.00;546580.00;99351.87;4.30;0.04
22.20;100946.00;8.6.2022;7:57:43;10.00;546580.00;99351.88;4.30;0.09
22.20;100946.00;8.6.2022;7:57:44;10.00;546580.00;99351.87;4.30;0.06
22.20;100945.00;8.6.2022;7:57:45;12.00;546580.00;99351.87;4.70;0.07
22.20;100941.00;8.6.2022;7:57:46;12.00;546580.00;99351.85;4.80;0.07
22.20;100937.00;8.6.2022;7:57:47;12.00;546580.00;99351.84;4.90;0.17
22.20;100937.00;8.6.2022;7:57:48;12.00;546580.00;99351.83;4.80;0.15
22.20;100938.00;8.6.2022;7:57:49;12.00;546580.00;99351.81;4.70;0.09
22.20;100944.00;8.6.2022;7:57:50;12.00;546580.00;99351.80;4.70;0.04
22.20;100939.00;8.6.2022;7:57:51;12.00;546580.00;99351.79;4.60;0.13
22.20;100936.00;8.6.2022;7:57:52;12.00;546580.06;99351.79;4.60;0.15
22.20;100942.00;8.6.2022;7:57:53;11.00;546580.06;99351.79;4.70;0.02
22.20;100934.00;8.6.2022;7:57:54;11.00;546580.06;99351.78;4.80;0.07
22.20;100935.00;8.6.2022;7:57:55;12.00;546580.06;99351.76;4.90;0.07
22.20;100939.00;8.6.2022;7:57:56;11.00;546580.06;99351.75;4.90;0.04
22.20;100941.00;8.6.2022;7:57:57;11.00;546580.06;99351.76;4.70;0.02
22.20;100942.00;8.6.2022;7:57:58;10.00;546580.06;99351.76;4.50;0.06
22.20;100938.00;8.6.2022;7:57:59;11.00;546580.06;99351.77;4.20;0.19
